Dataset,Site,Tissue,cX project name,Slide,Condition,Platform,Pixel_Size,Nuclear_marker used for cell segmentation,Membrane_markers used for segmentation,FOV,Region,Region_sizeX,Region_sizeY,Region_coordX,Region_coordY
Initial_Optimization,Stanford,Lymph_Node,CCPA-250411-23,"20_40R3760-B	J",,RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A03,2048,2048,18550,6054
Initial_Optimization,Stanford,Lymph_Node,CCPA-250411-23,"20_40R3760-B	J",,RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A04,2048,2048,18550,4006
Initial_Optimization,Stanford,Lymph_Node,CCPA-250411-3,6_10RRT60-B,"10 min Tris/EDTA (pH 9.0), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A01,2048,2048,13994,3497
Initial_Optimization,Stanford,Lymph_Node,CCPA-250411-3,6_10RRT60-B,"10 min Tris/EDTA (pH 9.0), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A02,2048,2048,13994,5545
Initial_Optimization,Stanford,Lymph_Node,CCPA-250411-3,6_10RRT60-B,"10 min Tris/EDTA (pH 9.0), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A03,2048,2048,16042,5545
Initial_Optimization,Stanford,Lymph_Node,CCPA-250411-3,6_10RRT60-B,"10 min Tris/EDTA (pH 9.0), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A04,2048,2048,16042,3497
Initial_Optimization,Stanford,Lymph_Node,CCPA-250411-4,7_10RRTN-A,"10 min Tris/EDTA (pH 9.0), 25C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A01,1536,1536,11143,7002
Initial_Optimization,Stanford,Lymph_Node,CCPA-250411-4,7_10RRTN-A,"10 min Tris/EDTA (pH 9.0), 25C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A02,1536,1536,12679,7002
Initial_Optimization,Stanford,Lymph_Node,CCPA-250411-4,7_10RRTN-A,"10 min Tris/EDTA (pH 9.0), 25C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A03,1536,2048,11143,8538
Initial_Optimization,Stanford,Lymph_Node,CCPA-250411-4,7_10RRTN-A,"10 min Tris/EDTA (pH 9.0), 25C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A04,1536,2048,12679,8538
Initial_Optimization,Stanford,Lymph_Node,CCPA-250411-5,7_10RRTN-B,"10 min Tris/EDTA (pH 9.0), 25C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A01,2048,2048,17481,3992
Initial_Optimization,Stanford,Lymph_Node,CCPA-250411-5,7_10RRTN-B,"10 min Tris/EDTA (pH 9.0), 25C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A02,2048,2048,17481,6040
Initial_Optimization,Stanford,Lymph_Node,CCPA-250411-5,7_10RRTN-B,"10 min Tris/EDTA (pH 9.0), 25C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A03,2048,2048,19529,6040
Initial_Optimization,Stanford,Lymph_Node,CCPA-250411-5,7_10RRTN-B,"10 min Tris/EDTA (pH 9.0), 25C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A04,2048,2048,19529,3992
Initial_Optimization,Stanford,Lymph_Node,CCPA-250411-6,8_10R3760-A,"10 min Tris/EDTA (pH 9.0), 37C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A01,1536,1536,12501,6135
Initial_Optimization,Stanford,Lymph_Node,CCPA-250411-6,8_10R3760-A,"10 min Tris/EDTA (pH 9.0), 37C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A02,1536,1536,14037,6135
Initial_Optimization,Stanford,Lymph_Node,CCPA-250411-6,8_10R3760-A,"10 min Tris/EDTA (pH 9.0), 37C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A03,1536,2048,12501,7671
Initial_Optimization,Stanford,Lymph_Node,CCPA-250411-6,8_10R3760-A,"10 min Tris/EDTA (pH 9.0), 37C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A04,1536,2048,14037,7671
Initial_Optimization,Stanford,Lymph_Node,CCPA-250411-7,8_10R3760-B,"10 min Tris/EDTA (pH 9.0), 37C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A01,2048,2048,12490,4001
Initial_Optimization,Stanford,Lymph_Node,CCPA-250411-7,8_10R3760-B,"10 min Tris/EDTA (pH 9.0), 37C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A02,2048,2048,12490,6049
Initial_Optimization,Stanford,Lymph_Node,CCPA-250411-7,8_10R3760-B,"10 min Tris/EDTA (pH 9.0), 37C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A03,2048,2048,14538,6049
Initial_Optimization,Stanford,Lymph_Node,CCPA-250411-7,8_10R3760-B,"10 min Tris/EDTA (pH 9.0), 37C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A04,2048,2048,14538,4001
Initial_Optimization,Stanford,Lymph_Node,CCPA-250414-1,5_10R4N-A,"10 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A01,1536,1536,14500,7000
Initial_Optimization,Stanford,Lymph_Node,CCPA-250414-1,5_10R4N-A,"10 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A02,1536,1536,16036,7000
Initial_Optimization,Stanford,Lymph_Node,CCPA-250414-1,5_10R4N-A,"10 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A03,1536,2048,14500,8536
Initial_Optimization,Stanford,Lymph_Node,CCPA-250414-1,5_10R4N-A,"10 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A04,1536,2048,16036,8536
Initial_Optimization,Stanford,Lymph_Node,CCPA-250414-2,13_20R4N-A,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A01,1536,1536,11839,6199
Initial_Optimization,Stanford,Lymph_Node,CCPA-250414-2,13_20R4N-A,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A02,1536,1536,13375,6199
Initial_Optimization,Stanford,Lymph_Node,CCPA-250414-2,13_20R4N-A,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A03,1536,2048,11839,7735
Initial_Optimization,Stanford,Lymph_Node,CCPA-250414-2,13_20R4N-A,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A04,1536,2048,13375,7735
Initial_Optimization,Stanford,Lymph_Node,CCPA-250414-4,14_20RRT60-A,"20 min Tris/EDTA (pH 9.0), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A01,1536,1536,12993,6001
Initial_Optimization,Stanford,Lymph_Node,CCPA-250414-4,14_20RRT60-A,"20 min Tris/EDTA (pH 9.0), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A02,1536,1536,14529,6001
Initial_Optimization,Stanford,Lymph_Node,CCPA-250414-4,14_20RRT60-A,"20 min Tris/EDTA (pH 9.0), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A03,1536,2048,12993,7537
Initial_Optimization,Stanford,Lymph_Node,CCPA-250414-4,14_20RRT60-A,"20 min Tris/EDTA (pH 9.0), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A04,1536,2048,14529,7537
Initial_Optimization,Stanford,Lymph_Node,CCPA-250414-5,14_20RRT60-B,"20 min Tris/EDTA (pH 9.0), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A01,2048,2048,16499,1987
Initial_Optimization,Stanford,Lymph_Node,CCPA-250414-5,14_20RRT60-B,"20 min Tris/EDTA (pH 9.0), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A02,2048,2048,16499,4035
Initial_Optimization,Stanford,Lymph_Node,CCPA-250414-5,14_20RRT60-B,"20 min Tris/EDTA (pH 9.0), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A03,2048,2048,18547,4035
Initial_Optimization,Stanford,Lymph_Node,CCPA-250414-5,14_20RRT60-B,"20 min Tris/EDTA (pH 9.0), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A04,2048,2048,18547,1987
Initial_Optimization,Stanford,Lymph_Node,CCPA-250414-6,15_20RRTN-A,"20 min Tris/EDTA (pH 9.0), 25C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A01,1536,1536,11668,5505
Initial_Optimization,Stanford,Lymph_Node,CCPA-250414-6,15_20RRTN-A,"20 min Tris/EDTA (pH 9.0), 25C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A02,1536,1536,13204,5505
Initial_Optimization,Stanford,Lymph_Node,CCPA-250414-6,15_20RRTN-A,"20 min Tris/EDTA (pH 9.0), 25C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A03,1536,2048,11668,7041
Initial_Optimization,Stanford,Lymph_Node,CCPA-250414-6,15_20RRTN-A,"20 min Tris/EDTA (pH 9.0), 25C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A04,1536,2048,13204,7041
Initial_Optimization,Stanford,Lymph_Node,CCPA-250416-1,13_20R4N-B,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A01,2048,2048,16488,3019
Initial_Optimization,Stanford,Lymph_Node,CCPA-250416-1,13_20R4N-B,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A02,2048,2048,16488,5067
Initial_Optimization,Stanford,Lymph_Node,CCPA-250416-1,13_20R4N-B,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A03,2048,2048,18536,5067
Initial_Optimization,Stanford,Lymph_Node,CCPA-250416-1,13_20R4N-B,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 10] #CD31, SMA, HLA-ABC, CD4",FOV1, A04,2048,2048,18536,3019
Validation,ASTAR,Tonsil,CCPA-250915-1,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV1, A01,3584,2560,5049,35587
Validation,ASTAR,Tonsil,CCPA-250915-1,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV1, A02,3584,2560,5049,38147
Validation,ASTAR,Tonsil,CCPA-250915-1,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV1, A03,3584,2560,8633,35587
Validation,ASTAR,Tonsil,CCPA-250915-1,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV1, A04,3584,2560,8633,38147
Validation,ASTAR,Tonsil,CCPA-250915-1,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV2, A05,3584,2560,24838,24680
Validation,ASTAR,Tonsil,CCPA-250915-1,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV2, A06,3584,2560,24838,27240
Validation,ASTAR,Tonsil,CCPA-250915-1,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV2, A07,3584,2560,28422,24680
Validation,ASTAR,Tonsil,CCPA-250915-1,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV2, A08,3584,2560,28422,27240
Validation,BIDMC,Tonsil,CCPA-250915-10,30,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A01,3584,2560,3868,6438
Validation,BIDMC,Tonsil,CCPA-250915-10,30,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A02,3584,2560,3868,8998
Validation,BIDMC,Tonsil,CCPA-250915-10,30,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A03,3584,2560,7452,8998
Validation,BIDMC,Tonsil,CCPA-250915-10,30,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A04,3584,2560,7452,6438
Validation,BIDMC,Tonsil,CCPA-250915-10,30,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A05,3584,2560,12942,11390
Validation,BIDMC,Tonsil,CCPA-250915-10,30,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A06,3584,2560,12942,13950
Validation,BIDMC,Tonsil,CCPA-250915-10,30,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A07,3584,2560,16526,13950
Validation,BIDMC,Tonsil,CCPA-250915-10,30,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A08,3584,2560,16526,11390
Validation,BIDMC,Tonsil,CCPA-250915-11,31,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A01,3584,2560,4013,6419
Validation,BIDMC,Tonsil,CCPA-250915-11,31,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A02,3584,2560,4013,8979
Validation,BIDMC,Tonsil,CCPA-250915-11,31,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A03,3584,2560,7597,8979
Validation,BIDMC,Tonsil,CCPA-250915-11,31,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A04,3584,2560,7597,6419
Validation,BIDMC,Tonsil,CCPA-250915-11,31,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A05,3584,2560,12871,11661
Validation,BIDMC,Tonsil,CCPA-250915-11,31,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A06,3584,2560,12871,14221
Validation,BIDMC,Tonsil,CCPA-250915-11,31,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A07,3584,2560,16455,14221
Validation,BIDMC,Tonsil,CCPA-250915-11,31,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A08,3584,2560,16455,11661
Validation,BIDMC,Tonsil,CCPA-250915-12,33,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A01,3584,2560,4112,6862
Validation,BIDMC,Tonsil,CCPA-250915-12,33,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A02,3584,2560,4112,9422
Validation,BIDMC,Tonsil,CCPA-250915-12,33,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A03,3584,2560,7696,9422
Validation,BIDMC,Tonsil,CCPA-250915-12,33,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A04,3584,2560,7696,6862
Validation,BIDMC,Tonsil,CCPA-250915-12,33,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A05,3584,2560,12651,12658
Validation,BIDMC,Tonsil,CCPA-250915-12,33,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A06,3584,2560,12651,15218
Validation,BIDMC,Tonsil,CCPA-250915-12,33,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A07,3584,2560,16235,15218
Validation,BIDMC,Tonsil,CCPA-250915-12,33,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A08,3584,2560,16235,12658
Validation,BIDMC,DLBCL,CCPA-250915-13,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A01,1536,1536,16168,11157
Validation,BIDMC,DLBCL,CCPA-250915-13,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A02,1536,1536,16168,12693
Validation,BIDMC,DLBCL,CCPA-250915-13,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A03,1536,1536,17704,12693
Validation,BIDMC,DLBCL,CCPA-250915-13,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A04,1536,1536,17704,11157
Validation,BIDMC,DLBCL,CCPA-250915-13,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A05,1536,1536,6686,16149
Validation,BIDMC,DLBCL,CCPA-250915-13,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A06,1536,1536,6686,17685
Validation,BIDMC,DLBCL,CCPA-250915-13,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A07,1536,1536,8222,17685
Validation,BIDMC,DLBCL,CCPA-250915-13,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A08,1536,1536,8222,16149
Validation,BIDMC,DLBCL,CCPA-250915-14,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A01,1536,1536,16067,11360
Validation,BIDMC,DLBCL,CCPA-250915-14,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A02,1536,1536,16067,12896
Validation,BIDMC,DLBCL,CCPA-250915-14,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A03,1536,1536,17603,12896
Validation,BIDMC,DLBCL,CCPA-250915-14,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A04,1536,1536,17603,11360
Validation,BIDMC,DLBCL,CCPA-250915-14,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A05,1536,1536,6303,16118
Validation,BIDMC,DLBCL,CCPA-250915-14,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A06,1536,1536,6303,17654
Validation,BIDMC,DLBCL,CCPA-250915-14,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A07,1536,1536,7839,17654
Validation,BIDMC,DLBCL,CCPA-250915-14,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A08,1536,1536,7839,16118
Validation,BIDMC,DLBCL,CCPA-250915-15,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,1.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A01,1536,1536,19613,18400
Validation,BIDMC,DLBCL,CCPA-250915-15,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,2.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A02,1536,1536,19613,19936
Validation,BIDMC,DLBCL,CCPA-250915-15,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,3.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A03,1536,1536,21149,19936
Validation,BIDMC,DLBCL,CCPA-250915-15,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,4.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A04,1536,1536,21149,18400
